Accession	Group	Representative	Host	Species	Clade	Strain	Location	Author	Reference	Pubmed	Gene	Date
KM369670	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369654	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369655	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369656	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369657	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369658	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369659	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369663	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369665	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369666	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369667	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369668	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369669	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369671	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369672	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369673	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369674	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369675	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369676	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369678	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369679	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369680	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369681	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369682	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369683	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369684	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369685	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369686	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369687	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369688	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369689	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369690	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369691	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369692	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369693	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369694	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369696	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369697	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369698	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369699	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369700	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369701	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369702	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369703	Usnea sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369704	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369705	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369706	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369707	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369708	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369709	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369714	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369710	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369711	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369715	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369712	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369713	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369716	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369717	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369718	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369719	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369720	Ramalina sp.	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369738	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369739	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369740	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369741	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369742	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369743	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369744	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369745	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369746	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369747	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369749	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369750	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369751	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369752	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369753	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369754	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369755	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369756	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369757	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369758	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369759	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369760	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369761	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369762	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369763	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369764	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369765	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369766	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369767	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369768	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369770	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369769	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369771	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369772	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369773	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369774	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369775	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369777	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369778	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369779	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369780	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369781	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369782	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369783	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369784	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369785	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
KM369787	unidentified lichen	Trebouxia 	 	New Zealand	Buckley	PeerJ 2, E573 (2014)	25250218	Trebouxia	ITS	150102
G39YD5E04JUWWV_UM1	Umbilicaria antarctica	Trebouxia sp.		Antarctica: Barton Peninsula (62° 13.97’ S / 58° 46.93’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JUWWV_UM2	Umbilicaria antarctica 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 13.97’ S / 58° 46.93’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JUWWV_UM3	Umbilicaria antarctica 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 13.52’ S / 58° 46.65’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JUWWV_US1	Usnea aurantiaco-atra 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 13.53’ S / 58° 47.17’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JUWWV_US2	Usnea aurantiaco-atra 	Trebouxia sp.		Antarctica: Weaver Peninsula (62° 12.47’ S / 58° 46.86’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JUWWV_US3	Usnea aurantiaco-atra 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 13.65’ S / 58° 46.69’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JUWWV_CR1	Buellia granulosa 	Trebouxia sp.		Antarctica: Weaver Peninsula (62° 12.39’ S / 58° 48.09’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JUWWV_CR3	Ochrolechia parella 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 14.50’ S / 58° 44.40’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JDGQ0_CL1	Cladonia borealis 	Asterochloris sp.		Antarctica: Barton Peninsula (62° 13.56’ S / 58° 47.06’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Asterochloris	ITS	150102
G39YD5E04JDGQ0_CL2	Cladonia borealis 	Asterochloris sp.		Antarctica: Barton Peninsula (62° 14.28’ S / 58° 43.36’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Asterochloris	ITS	150102
G39YD5E04JDGQ0_CL3	Cladonia gracilis 	Asterochloris sp.		Antarctica: Barton Peninsula (62° 13.97’ S / 58° 46.93’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Asterochloris	ITS	150102
G39YD5E04IH0PE_CR2	Amandinea coniops 	Trebouxia sp.		Antarctica: Weaver Peninsula (62° 12.39’ S / 58° 48.09’W	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JR22K_CR2	Amandinea coniops 	Trebouxia sp.		Antarctica: Weaver Peninsula (62° 12.39’ S / 58° 48.09’W	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JPVKE_US3	Usnea aurantiaco-atra 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 13.65’ S / 58° 46.69’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JEDN6_UM3	Umbilicaria antarctica 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 13.52’ S / 58° 46.65’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04JEDN6_CR3	Ochrolechia parella 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 14.50’ S / 58° 44.40’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04IWAIW_CL2	Cladonia borealis 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 14.28’ S / 58° 43.36’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04IRPV0_CL2	Cladonia borealis 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 14.28’ S / 58° 43.36’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04IMJJG_CL2	Cladonia borealis 	Chlorodium sp.		Antarctica: Barton Peninsula (62° 14.28’ S / 58° 43.36’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247		ITS	150102
G39YD5E04I1U36_CL2	Cladonia borealis 	Chlorodium sp.		Antarctica: Barton Peninsula (62° 14.28’ S / 58° 43.36’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247		ITS	150102
G39YD5E04JL7FZ_UM1	Umbilicaria antarctica 	Unknown Chlorophyte		Antarctica: Barton Peninsula (62° 13.97’ S / 58° 46.93’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247		ITS	150102
G39YD5E04JMC37_CL3	Cladonia gracilis 	Asterochloris sp.		Antarctica: Barton Peninsula (62° 13.97’ S / 58° 46.93’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Asterochloris	ITS	150102
G39YD5E04I3XQ2_CL3	Cladonia gracilis 	Chlorodium sp.		Antarctica: Barton Peninsula (62° 13.97’ S / 58° 46.93’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247		ITS	150102
G39YD5E04I9BMN_CR3	Ochrolechia parella 	Coccomyxa sp.		Antarctica: Barton Peninsula (62° 14.50’ S / 58° 44.40’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Coccomyxa	ITS	150102
G39YD5E04JADFU_CL3	Cladonia gracilis 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 13.97’ S / 58° 46.93’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04IVU91_CL2	Cladonia borealis 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 14.28’ S / 58° 43.36’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04I2VXX_CL2	Cladonia borealis 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 14.28’ S / 58° 43.36’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04IZ19U_CR1	Buellia granulosa 	Trebouxia sp.		Antarctica: Weaver Peninsula (62° 12.39’ S / 58° 48.09’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04IFWK6_CL2	Cladonia borealis 	Asterochloris sp.		Antarctica: Barton Peninsula (62° 14.28’ S / 58° 43.36’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Asterochloris	ITS	150102
G39YD5E04JW9LP_US3	Usnea aurantiaco-atra 	Trebouxia sp.		Antarctica: Barton Peninsula (62° 13.65’ S / 58° 46.69’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Trebouxia	ITS	150102
G39YD5E04IGRNX_CL2	Cladonia borealis 	Asterochloris sp.		Antarctica: Barton Peninsula (62° 14.28’ S / 58° 43.36’W)	Park	J Eukaryot Microbiol, doi:10.1111/jeu.12159 (2014)	25105247	Asterochloris	ITS	150102
ANTLS033-10	Buellia frigida	Trebouxia	 	 Antarctica: Dry Vally	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS034-10	Buellia frigida	Trebouxia	 	 Antarctica: Dry Vally	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS115-11	Buellia frigida	Trebouxia	 	 Antarctica: Beardmore	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS116-11	Buellia frigida	Trebouxia	 	 Antarctica: Beardmore	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS117-11	Buellia frigida	Trebouxia	 	 Antarctica: Beardmore	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS118-11	Buellia frigida	Trebouxia	 	 Antarctica: Beardmore	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS119-11	Buellia frigida	Trebouxia	 	 Antarctica: Beardmore	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS031-10	Buellia frigida	Trebouxia	 	 Antarctica: Garwood Valley	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS108-11	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS073-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTL003-11	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS074-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS075-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS076-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS077-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS004-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTL004-11	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS078-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS007-10	Buellia frigida	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS008-10	Buellia frigida	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS054-10	Buellia frigida	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS055-10	Buellia frigida	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS056-10	Buellia frigida	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS010-10	Buellia frigida	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS011-10	Buellia frigida	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS132-11	Buellia frigida	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS097-11	Umbilicaria decussata	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS103-11	Umbilicaria decussata	Trebouxia	 	 Antarctica: Terra Nova	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS062-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Granite Harbour	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS085-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Granite Harbour	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS086-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Granite Harbour	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
ANTLS087-10	Umbilicaria aprina	Trebouxia	 	 Antarctica: Granite Harbour	Jones	Polar Biol 36, 767-774 (2013)	 	Trebouxia	ITS	150102
